date,device,post,impression,complete,complete_rate
2026-02-28,smart-tv-b,FALSE,1169,1070,0.9153122326775022
2026-03-01,smart-tv-b,FALSE,1193,1085,0.9094719195305951
2026-03-02,smart-tv-b,FALSE,1193,1094,0.9170159262363788
2026-03-03,smart-tv-b,FALSE,1168,1052,0.9006849315068494
2026-03-04,smart-tv-b,FALSE,1187,1087,0.9157540016849199
2026-03-05,smart-tv-b,FALSE,1229,1141,0.9283970707892596
2026-03-06,smart-tv-b,FALSE,1233,1140,0.9245742092457421
2026-03-07,smart-tv-b,FALSE,1185,1071,0.9037974683544304
2026-03-08,smart-tv-b,FALSE,1200,1086,0.905
2026-03-09,smart-tv-b,FALSE,1219,1120,0.918785890073831
2026-03-10,smart-tv-b,FALSE,1154,1063,0.9211438474870017
2026-03-11,smart-tv-b,FALSE,1183,1080,0.9129332206255283
2026-03-12,smart-tv-b,FALSE,1192,1083,0.9085570469798657
2026-03-13,smart-tv-b,FALSE,1173,1093,0.9317988064791134
2026-03-14,smart-tv-b,FALSE,1218,1129,0.9269293924466339
2026-03-15,smart-tv-b,FALSE,1180,1059,0.8974576271186441
2026-03-16,smart-tv-b,FALSE,1185,1097,0.9257383966244725
2026-03-17,smart-tv-b,FALSE,1264,1169,0.9248417721518988
2026-03-18,smart-tv-b,FALSE,1122,1038,0.9251336898395722
2026-03-19,smart-tv-b,FALSE,1254,1156,0.9218500797448166
2026-03-20,smart-tv-b,FALSE,1228,1133,0.9226384364820847
2026-03-21,smart-tv-b,FALSE,1155,1047,0.9064935064935065
2026-03-22,smart-tv-b,FALSE,1143,1052,0.9203849518810149
2026-03-23,smart-tv-b,FALSE,1202,1111,0.9242928452579035
2026-03-24,smart-tv-b,FALSE,1246,1148,0.9213483146067416
2026-03-25,smart-tv-b,FALSE,1218,1111,0.9121510673234812
2026-03-26,smart-tv-b,FALSE,1194,1100,0.9212730318257957
2026-03-27,smart-tv-b,FALSE,1257,1163,0.9252187748607796
2026-03-28,smart-tv-b,FALSE,1194,1062,0.8894472361809045
2026-03-29,smart-tv-b,FALSE,1194,1089,0.9120603015075377
2026-03-30,smart-tv-b,FALSE,1147,1045,0.9110723626852659
2026-03-31,smart-tv-b,FALSE,1207,1095,0.9072079536039768
2026-04-01,smart-tv-b,FALSE,1195,1104,0.9238493723849373
2026-04-02,smart-tv-b,FALSE,1191,1098,0.9219143576826196
2026-04-03,smart-tv-b,FALSE,1214,1113,0.9168039538714992
2026-04-04,smart-tv-b,FALSE,1222,1106,0.9050736497545008
2026-04-05,smart-tv-b,FALSE,1210,1100,0.9090909090909091
2026-04-06,smart-tv-b,FALSE,1224,1111,0.9076797385620915
2026-04-07,smart-tv-b,FALSE,1206,1110,0.9203980099502488
2026-04-08,smart-tv-b,FALSE,1212,1102,0.9092409240924092
2026-04-09,smart-tv-b,FALSE,1196,1095,0.9155518394648829
2026-04-10,smart-tv-b,FALSE,1199,1108,0.9241034195162635
2026-04-11,smart-tv-b,FALSE,1203,1089,0.9052369077306733
2026-04-12,smart-tv-b,FALSE,1238,1145,0.9248788368336026
2026-04-13,smart-tv-b,FALSE,1168,1059,0.9066780821917808
2026-04-14,smart-tv-b,FALSE,1200,1123,0.9358333333333333
2026-04-15,smart-tv-b,FALSE,1126,1010,0.8969804618117229
2026-04-16,smart-tv-b,FALSE,1207,1105,0.9154929577464789
2026-04-17,smart-tv-b,FALSE,1253,1147,0.9154030327214685
2026-04-18,smart-tv-b,FALSE,1262,1132,0.8969889064976229
2026-04-19,smart-tv-b,FALSE,1169,1067,0.9127459366980325
2026-04-20,smart-tv-b,FALSE,1167,1074,0.9203084832904884
2026-04-21,smart-tv-b,FALSE,1203,1096,0.9110556940980881
2026-04-22,smart-tv-b,FALSE,1194,1120,0.9380234505862647
2026-04-23,smart-tv-b,FALSE,1207,1110,0.9196354598177299
2026-04-24,smart-tv-b,FALSE,1177,1092,0.9277824978759558
2026-04-25,smart-tv-b,FALSE,1213,1112,0.9167353668590272
2026-04-26,smart-tv-b,FALSE,1145,1043,0.9109170305676856
2026-04-27,smart-tv-b,FALSE,1206,1108,0.9187396351575456
2026-04-28,smart-tv-b,FALSE,1197,1098,0.9172932330827067
2026-04-29,smart-tv-b,FALSE,1144,1025,0.8959790209790209
2026-04-30,smart-tv-b,FALSE,1238,1137,0.9184168012924071
2026-05-01,smart-tv-b,FALSE,1248,1142,0.9150641025641025
2026-05-02,smart-tv-b,FALSE,1221,1113,0.9115479115479116
2026-05-03,smart-tv-b,FALSE,1209,1100,0.9098428453267163
2026-05-04,smart-tv-b,FALSE,1217,1119,0.9194741166803615
2026-05-05,smart-tv-b,FALSE,1209,1107,0.9156327543424317
2026-05-06,smart-tv-b,FALSE,1158,1058,0.9136442141623489
2026-05-07,smart-tv-b,FALSE,1190,1095,0.9201680672268907
2026-05-08,smart-tv-b,FALSE,1232,1123,0.911525974025974
2026-05-09,smart-tv-b,FALSE,1157,1051,0.9083837510803803
2026-05-10,smart-tv-b,FALSE,1193,1075,0.901089689857502
2026-05-11,smart-tv-b,FALSE,1158,1065,0.9196891191709845
2026-05-12,smart-tv-b,FALSE,1187,1081,0.9106992417860151
2026-05-13,smart-tv-b,FALSE,1205,1095,0.9087136929460581
2026-05-14,smart-tv-b,FALSE,1269,1154,0.9093774625689519
2026-05-15,smart-tv-b,FALSE,1225,1129,0.9216326530612244
2026-05-16,smart-tv-b,FALSE,1141,1032,0.9044697633654689
2026-05-17,smart-tv-b,FALSE,1215,1102,0.9069958847736626
2026-05-18,smart-tv-b,FALSE,1195,1098,0.9188284518828452
2026-05-19,smart-tv-b,FALSE,1217,1111,0.9129005751848809
2026-05-20,smart-tv-b,FALSE,1191,1100,0.9235936188077246
2026-05-21,smart-tv-b,FALSE,1199,1120,0.9341117597998332
2026-05-22,smart-tv-b,FALSE,1175,1070,0.9106382978723404
2026-05-23,smart-tv-b,FALSE,1169,1057,0.9041916167664671
2026-05-24,smart-tv-b,FALSE,1271,1146,0.9016522423288749
2026-05-25,smart-tv-b,FALSE,1257,1171,0.9315831344470963
2026-05-26,smart-tv-b,FALSE,1175,1056,0.8987234042553192
2026-05-27,smart-tv-b,FALSE,1183,1087,0.9188503803888419
2026-05-28,smart-tv-b,FALSE,1242,1133,0.9122383252818036
2026-05-29,smart-tv-b,FALSE,1210,1110,0.9173553719008265
2026-05-30,smart-tv-b,FALSE,1178,1068,0.9066213921901528
2026-05-31,smart-tv-b,FALSE,1256,1144,0.910828025477707
2026-06-01,smart-tv-b,TRUE,1230,1118,0.9089430894308943
2026-06-02,smart-tv-b,TRUE,1242,1121,0.9025764895330113
2026-06-03,smart-tv-b,TRUE,1259,1146,0.9102462271644162
2026-06-04,smart-tv-b,TRUE,1189,1104,0.928511354079058
2026-06-05,smart-tv-b,TRUE,1173,1095,0.9335038363171355
2026-06-06,smart-tv-b,TRUE,1215,1126,0.9267489711934156
2026-06-07,smart-tv-b,TRUE,1182,1077,0.9111675126903553
2026-06-08,smart-tv-b,TRUE,1181,1078,0.9127857747671465
2026-06-09,smart-tv-b,TRUE,1212,1100,0.9075907590759076
2026-06-10,smart-tv-b,TRUE,1167,1057,0.9057412167952014
2026-06-11,smart-tv-b,TRUE,1201,1096,0.9125728559533722
2026-06-12,smart-tv-b,TRUE,1251,1134,0.9064748201438849
2026-06-13,smart-tv-b,TRUE,1223,1122,0.9174161896974653
2026-06-14,smart-tv-b,TRUE,1220,1099,0.9008196721311476
2026-06-15,smart-tv-b,TRUE,1149,1042,0.906875543951262
2026-06-16,smart-tv-b,TRUE,1203,1093,0.9085619285120532
2026-06-17,smart-tv-b,TRUE,1207,1088,0.9014084507042254
2026-06-18,smart-tv-b,TRUE,1281,1174,0.9164715066354411
2026-06-19,smart-tv-b,TRUE,1180,1082,0.9169491525423729
2026-06-20,smart-tv-b,TRUE,1165,1055,0.9055793991416309
2026-06-21,smart-tv-b,TRUE,1212,1088,0.8976897689768977
2026-06-22,smart-tv-b,TRUE,1199,1058,0.8824020016680567
2026-06-23,smart-tv-b,TRUE,1217,1117,0.9178307313064914
2026-06-24,smart-tv-b,TRUE,1184,1071,0.9045608108108109
2026-06-25,smart-tv-b,TRUE,1208,1116,0.9238410596026491
2026-06-26,smart-tv-b,TRUE,1202,1096,0.9118136439267887
2026-06-27,smart-tv-b,TRUE,1198,1092,0.9115191986644408
2026-06-28,smart-tv-b,TRUE,1228,1122,0.9136807817589576
2026-06-29,smart-tv-b,TRUE,1259,1142,0.9070691024622717
2026-06-30,smart-tv-b,TRUE,1192,1082,0.9077181208053692
2026-07-01,smart-tv-b,TRUE,1167,1063,0.9108826049700086
2026-07-02,smart-tv-b,TRUE,1202,1087,0.9043261231281198
2026-07-03,smart-tv-b,TRUE,1184,1075,0.9079391891891891
2026-07-04,smart-tv-b,TRUE,1153,1060,0.9193408499566349
2026-07-05,smart-tv-b,TRUE,1231,1117,0.9073923639317628
2026-07-06,smart-tv-b,TRUE,1219,1122,0.9204265791632485
2026-07-07,smart-tv-b,TRUE,1157,1051,0.9083837510803803
2026-07-08,smart-tv-b,TRUE,1154,1040,0.901213171577123
2026-07-09,smart-tv-b,TRUE,1202,1116,0.9284525790349417
2026-07-10,smart-tv-b,TRUE,1158,1060,0.9153713298791019
2026-07-11,smart-tv-b,TRUE,1263,1141,0.9034045922406968
2026-07-12,smart-tv-b,TRUE,1166,1036,0.888507718696398
2026-07-13,smart-tv-b,TRUE,1247,1127,0.9037690457097033
2026-07-14,smart-tv-b,TRUE,1188,1093,0.92003367003367
2026-07-15,smart-tv-b,TRUE,1203,1114,0.9260182876142976
2026-07-16,smart-tv-b,TRUE,1251,1121,0.8960831334932055
2026-07-17,smart-tv-b,TRUE,1219,1112,0.9122231337161608
2026-07-18,smart-tv-b,TRUE,1204,1085,0.9011627906976745
2026-07-19,smart-tv-b,TRUE,1263,1122,0.8883610451306413
2026-07-20,smart-tv-b,TRUE,1217,1118,0.9186524239934265
2026-07-21,smart-tv-b,TRUE,1223,1104,0.902698282910875
2026-07-22,smart-tv-b,TRUE,1200,1084,0.9033333333333333
2026-07-23,smart-tv-b,TRUE,1194,1088,0.9112227805695142
2026-07-24,smart-tv-b,TRUE,1187,1089,0.9174389216512215
2026-07-25,smart-tv-b,TRUE,1192,1092,0.9161073825503355
2026-07-26,smart-tv-b,TRUE,1207,1100,0.9113504556752279
2026-07-27,smart-tv-b,TRUE,1216,1107,0.9103618421052632
2026-07-28,smart-tv-b,TRUE,1218,1104,0.9064039408866995
2026-07-29,smart-tv-b,TRUE,1238,1135,0.9168012924071083
2026-07-30,smart-tv-b,TRUE,1217,1113,0.914543960558751
2026-07-31,smart-tv-b,TRUE,1157,1055,0.9118409680207433
2025-12-01,smart-tv-c,FALSE,762,742,0.973753280839895
2025-12-02,smart-tv-c,FALSE,703,689,0.9800853485064012
2025-12-03,smart-tv-c,FALSE,769,743,0.9661898569570871
2025-12-04,smart-tv-c,FALSE,740,709,0.9581081081081081
2025-12-05,smart-tv-c,FALSE,715,695,0.972027972027972
2025-12-06,smart-tv-c,FALSE,746,718,0.9624664879356568
2025-12-07,smart-tv-c,FALSE,772,741,0.9598445595854922
2025-12-08,smart-tv-c,FALSE,734,711,0.9686648501362398
2025-12-09,smart-tv-c,FALSE,752,731,0.9720744680851063
2025-12-10,smart-tv-c,FALSE,804,784,0.9751243781094527
2025-12-11,smart-tv-c,FALSE,713,687,0.9635343618513323
2025-12-12,smart-tv-c,FALSE,762,736,0.9658792650918635
2025-12-13,smart-tv-c,FALSE,743,720,0.9690444145356663
2025-12-14,smart-tv-c,FALSE,759,723,0.9525691699604744
2025-12-15,smart-tv-c,FALSE,772,747,0.9676165803108808
2025-12-16,smart-tv-c,FALSE,795,768,0.9660377358490566
2025-12-17,smart-tv-c,FALSE,770,743,0.964935064935065
2025-12-18,smart-tv-c,FALSE,771,755,0.9792477302204928
2025-12-19,smart-tv-c,FALSE,741,727,0.9811066126855601
2025-12-20,smart-tv-c,FALSE,775,750,0.967741935483871
2025-12-21,smart-tv-c,FALSE,779,755,0.9691912708600771
2025-12-22,smart-tv-c,FALSE,741,722,0.9743589743589743
2025-12-23,smart-tv-c,FALSE,779,763,0.9794608472400513
2025-12-24,smart-tv-c,FALSE,671,645,0.9612518628912071
2025-12-25,smart-tv-c,FALSE,724,702,0.9696132596685083
2025-12-26,smart-tv-c,FALSE,733,715,0.975443383356071
2025-12-27,smart-tv-c,FALSE,786,757,0.9631043256997456
2025-12-28,smart-tv-c,FALSE,768,739,0.9622395833333334
2025-12-29,smart-tv-c,FALSE,720,696,0.9666666666666667
2025-12-30,smart-tv-c,FALSE,721,707,0.9805825242718447
2025-12-31,smart-tv-c,FALSE,755,733,0.9708609271523179
2026-01-01,smart-tv-c,FALSE,653,633,0.9693721286370597
2026-01-02,smart-tv-c,FALSE,773,760,0.9831824062095731
2026-01-03,smart-tv-c,FALSE,772,746,0.966321243523316
2026-01-04,smart-tv-c,FALSE,752,726,0.9654255319148937
2026-01-05,smart-tv-c,FALSE,768,753,0.98046875
2026-01-06,smart-tv-c,FALSE,749,732,0.9773030707610146
2026-01-07,smart-tv-c,FALSE,728,716,0.9835164835164835
2026-01-08,smart-tv-c,FALSE,747,723,0.9678714859437751
2026-01-09,smart-tv-c,FALSE,702,681,0.9700854700854701
2026-01-10,smart-tv-c,FALSE,748,729,0.9745989304812834
2026-01-11,smart-tv-c,FALSE,728,709,0.9739010989010989
2026-01-12,smart-tv-c,FALSE,734,707,0.9632152588555858
2026-01-13,smart-tv-c,FALSE,754,728,0.9655172413793104
2026-01-14,smart-tv-c,FALSE,764,744,0.9738219895287958
2026-01-15,smart-tv-c,FALSE,753,729,0.9681274900398407
2026-01-16,smart-tv-c,FALSE,706,685,0.9702549575070821
2026-01-17,smart-tv-c,FALSE,703,673,0.957325746799431
2026-01-18,smart-tv-c,FALSE,787,756,0.9606099110546379
2026-01-19,smart-tv-c,FALSE,735,715,0.9727891156462585
2026-01-20,smart-tv-c,FALSE,726,709,0.9765840220385675
2026-01-21,smart-tv-c,FALSE,772,750,0.9715025906735751
2026-01-22,smart-tv-c,FALSE,795,770,0.9685534591194969
2026-01-23,smart-tv-c,FALSE,777,753,0.9691119691119691
2026-01-24,smart-tv-c,FALSE,764,735,0.9620418848167539
2026-01-25,smart-tv-c,FALSE,696,665,0.9554597701149425
2026-01-26,smart-tv-c,FALSE,740,710,0.9594594594594594
2026-01-27,smart-tv-c,FALSE,727,703,0.9669876203576341
2026-01-28,smart-tv-c,FALSE,768,754,0.9817708333333334
2026-01-29,smart-tv-c,FALSE,766,746,0.9738903394255874
2026-01-30,smart-tv-c,FALSE,766,750,0.97911227154047
2026-01-31,smart-tv-c,FALSE,770,741,0.9623376623376624
2026-02-01,smart-tv-c,FALSE,693,670,0.9668109668109668
2026-02-02,smart-tv-c,FALSE,714,700,0.9803921568627451
2026-02-03,smart-tv-c,FALSE,735,720,0.9795918367346939
2026-02-04,smart-tv-c,FALSE,731,704,0.9630642954856361
2026-02-05,smart-tv-c,FALSE,737,716,0.9715061058344641
2026-02-06,smart-tv-c,FALSE,733,719,0.9809004092769441
2026-02-07,smart-tv-c,FALSE,737,708,0.9606512890094979
2026-02-08,smart-tv-c,FALSE,724,699,0.9654696132596685
2026-02-09,smart-tv-c,FALSE,754,733,0.9721485411140584
2026-02-10,smart-tv-c,FALSE,788,768,0.9746192893401016
2026-02-11,smart-tv-c,FALSE,700,677,0.9671428571428572
2026-02-12,smart-tv-c,FALSE,730,714,0.9780821917808219
2026-02-13,smart-tv-c,FALSE,741,723,0.9757085020242915
2026-02-14,smart-tv-c,FALSE,776,749,0.9652061855670103
2026-02-15,smart-tv-c,FALSE,703,678,0.9644381223328592
2026-02-16,smart-tv-c,FALSE,727,704,0.9683631361760661
2026-02-17,smart-tv-c,FALSE,745,728,0.9771812080536912
2026-02-18,smart-tv-c,FALSE,761,739,0.9710906701708278
2026-02-19,smart-tv-c,FALSE,714,696,0.9747899159663865
2026-02-20,smart-tv-c,FALSE,753,734,0.9747675962815405
2026-02-21,smart-tv-c,FALSE,751,725,0.9653794940079894
2026-02-22,smart-tv-c,FALSE,702,676,0.9629629629629629
2026-02-23,smart-tv-c,FALSE,751,731,0.9733688415446072
2026-02-24,smart-tv-c,FALSE,766,739,0.9647519582245431
2026-02-25,smart-tv-c,FALSE,737,705,0.9565807327001357
2026-02-26,smart-tv-c,FALSE,744,725,0.9744623655913979
2026-02-27,smart-tv-c,FALSE,704,680,0.9659090909090909
2026-02-28,smart-tv-c,FALSE,754,733,0.9721485411140584
2026-03-01,smart-tv-c,FALSE,772,749,0.9702072538860104
2026-03-02,smart-tv-c,FALSE,744,730,0.9811827956989247
2026-03-03,smart-tv-c,FALSE,779,751,0.9640564826700898
2026-03-04,smart-tv-c,FALSE,716,698,0.9748603351955307
2026-03-05,smart-tv-c,FALSE,764,728,0.9528795811518325
2026-03-06,smart-tv-c,FALSE,750,729,0.972
2026-03-07,smart-tv-c,FALSE,778,751,0.9652956298200515
2026-03-08,smart-tv-c,FALSE,736,706,0.9592391304347826
2026-03-09,smart-tv-c,FALSE,771,746,0.9675745784695201
2026-03-10,smart-tv-c,FALSE,765,742,0.9699346405228758
2026-03-11,smart-tv-c,FALSE,766,739,0.9647519582245431
2026-03-12,smart-tv-c,FALSE,746,726,0.9731903485254692
2026-03-13,smart-tv-c,FALSE,722,692,0.9584487534626038
2026-03-14,smart-tv-c,FALSE,754,722,0.9575596816976127
2026-03-15,smart-tv-c,FALSE,775,751,0.9690322580645161
2026-03-16,smart-tv-c,FALSE,758,727,0.9591029023746702
2026-03-17,smart-tv-c,FALSE,761,742,0.9750328515111695
2026-03-18,smart-tv-c,FALSE,719,697,0.9694019471488178
2026-03-19,smart-tv-c,FALSE,753,732,0.9721115537848606
2026-03-20,smart-tv-c,FALSE,742,724,0.9757412398921833
2026-03-21,smart-tv-c,FALSE,739,718,0.9715832205683356
2026-03-22,smart-tv-c,FALSE,747,730,0.9772423025435074
2026-03-23,smart-tv-c,FALSE,696,680,0.9770114942528736
2026-03-24,smart-tv-c,FALSE,754,736,0.9761273209549072
2026-03-25,smart-tv-c,FALSE,720,699,0.9708333333333333
2026-03-26,smart-tv-c,FALSE,757,739,0.9762219286657859
2026-03-27,smart-tv-c,FALSE,732,714,0.9754098360655737
2026-03-28,smart-tv-c,FALSE,804,781,0.9713930348258707
2026-03-29,smart-tv-c,FALSE,751,725,0.9653794940079894
2026-03-30,smart-tv-c,FALSE,738,715,0.9688346883468835
2026-03-31,smart-tv-c,FALSE,799,767,0.9599499374217773
2026-04-01,smart-tv-c,FALSE,751,729,0.9707057256990679
2026-04-02,smart-tv-c,FALSE,759,735,0.9683794466403162
2026-04-03,smart-tv-c,FALSE,745,720,0.9664429530201343
2026-04-04,smart-tv-c,FALSE,739,714,0.9661705006765899
2026-04-05,smart-tv-c,FALSE,796,769,0.9660804020100503
2026-04-06,smart-tv-c,FALSE,795,780,0.9811320754716981
2026-04-07,smart-tv-c,FALSE,786,767,0.9758269720101781
2026-04-08,smart-tv-c,FALSE,788,760,0.9644670050761421
2026-04-09,smart-tv-c,FALSE,746,721,0.9664879356568364
2026-04-10,smart-tv-c,FALSE,774,753,0.9728682170542635
2026-04-11,smart-tv-c,FALSE,736,708,0.9619565217391305
2026-04-12,smart-tv-c,FALSE,777,749,0.963963963963964
2026-04-13,smart-tv-c,FALSE,781,752,0.9628681177976952
2026-04-14,smart-tv-c,FALSE,742,715,0.9636118598382749
2026-04-15,smart-tv-c,FALSE,737,718,0.9742198100407056
2026-04-16,smart-tv-c,FALSE,784,758,0.9668367346938775
2026-04-17,smart-tv-c,FALSE,812,790,0.9729064039408867
2026-04-18,smart-tv-c,FALSE,726,708,0.9752066115702479
2026-04-19,smart-tv-c,FALSE,743,720,0.9690444145356663
2026-04-20,smart-tv-c,FALSE,741,718,0.9689608636977058
2026-04-21,smart-tv-c,FALSE,764,745,0.975130890052356
2026-04-22,smart-tv-c,FALSE,788,758,0.9619289340101523
2026-04-23,smart-tv-c,FALSE,780,754,0.9666666666666667
2026-04-24,smart-tv-c,FALSE,749,730,0.9746328437917223
2026-04-25,smart-tv-c,FALSE,775,750,0.967741935483871
2026-04-26,smart-tv-c,FALSE,771,746,0.9675745784695201
2026-04-27,smart-tv-c,FALSE,752,727,0.9667553191489362
2026-04-28,smart-tv-c,FALSE,750,728,0.9706666666666667
2026-04-29,smart-tv-c,FALSE,792,774,0.9772727272727273
2026-04-30,smart-tv-c,FALSE,684,664,0.9707602339181286
2026-05-01,smart-tv-c,FALSE,736,722,0.9809782608695652
2026-05-02,smart-tv-c,FALSE,702,680,0.9686609686609686
2026-05-03,smart-tv-c,FALSE,766,747,0.9751958224543081
2026-05-04,smart-tv-c,FALSE,791,765,0.9671302149178256
2026-05-05,smart-tv-c,FALSE,759,739,0.9736495388669302
2026-05-06,smart-tv-c,FALSE,795,772,0.9710691823899371
2026-05-07,smart-tv-c,FALSE,752,735,0.9773936170212766
2026-05-08,smart-tv-c,FALSE,769,739,0.9609882964889467
2026-05-09,smart-tv-c,FALSE,765,745,0.9738562091503268
2026-05-10,smart-tv-c,FALSE,773,753,0.9741267787839586
2026-05-11,smart-tv-c,FALSE,741,716,0.9662618083670715
2026-05-12,smart-tv-c,FALSE,795,768,0.9660377358490566
2026-05-13,smart-tv-c,FALSE,763,746,0.9777195281782438
2026-05-14,smart-tv-c,FALSE,774,750,0.9689922480620154
2026-05-15,smart-tv-c,FALSE,798,773,0.968671679197995
2026-05-16,smart-tv-c,FALSE,753,734,0.9747675962815405
2026-05-17,smart-tv-c,FALSE,757,731,0.9656538969616909
2026-05-18,smart-tv-c,FALSE,779,749,0.9614890885750963
2026-05-19,smart-tv-c,FALSE,750,734,0.9786666666666667
2026-05-20,smart-tv-c,FALSE,760,736,0.968421052631579
2026-05-21,smart-tv-c,FALSE,735,718,0.9768707482993197
2026-05-22,smart-tv-c,FALSE,767,746,0.9726205997392438
2026-05-23,smart-tv-c,FALSE,716,690,0.9636871508379888
2026-05-24,smart-tv-c,FALSE,771,747,0.9688715953307393
2026-05-25,smart-tv-c,FALSE,732,714,0.9754098360655737
2026-05-26,smart-tv-c,FALSE,774,748,0.9664082687338501
2026-05-27,smart-tv-c,FALSE,744,718,0.9650537634408602
2026-05-28,smart-tv-c,FALSE,739,710,0.9607577807848444
2026-05-29,smart-tv-c,FALSE,725,699,0.9641379310344828
2026-05-30,smart-tv-c,FALSE,736,714,0.970108695652174
2026-05-31,smart-tv-c,FALSE,755,724,0.9589403973509933
2026-06-01,smart-tv-c,TRUE,760,731,0.9618421052631579
2026-06-02,smart-tv-c,TRUE,737,713,0.9674355495251018
2026-06-03,smart-tv-c,TRUE,757,733,0.9682959048877147
2026-06-04,smart-tv-c,TRUE,780,752,0.9641025641025641
2026-06-05,smart-tv-c,TRUE,741,719,0.970310391363023
2026-06-06,smart-tv-c,TRUE,780,763,0.9782051282051282
2026-06-07,smart-tv-c,TRUE,766,740,0.9660574412532638
2026-06-08,smart-tv-c,TRUE,751,716,0.9533954727030626
2026-06-09,smart-tv-c,TRUE,753,730,0.9694555112881806
2026-06-10,smart-tv-c,TRUE,747,721,0.965194109772423
2026-06-11,smart-tv-c,TRUE,757,734,0.9696169088507266
2026-06-12,smart-tv-c,TRUE,755,726,0.9615894039735099
2026-06-13,smart-tv-c,TRUE,787,761,0.9669631512071156
2026-06-14,smart-tv-c,TRUE,774,747,0.9651162790697675
2026-06-15,smart-tv-c,TRUE,750,729,0.972
2026-06-16,smart-tv-c,TRUE,705,677,0.9602836879432625
2026-06-17,smart-tv-c,TRUE,768,736,0.9583333333333334
2026-06-18,smart-tv-c,TRUE,753,726,0.9641434262948207
2026-06-19,smart-tv-c,TRUE,746,725,0.9718498659517426
2026-06-20,smart-tv-c,TRUE,757,730,0.964332892998679
2026-06-21,smart-tv-c,TRUE,732,713,0.9740437158469946
2026-06-22,smart-tv-c,TRUE,741,716,0.9662618083670715
2026-06-23,smart-tv-c,TRUE,717,692,0.9651324965132496
2026-06-24,smart-tv-c,TRUE,758,737,0.9722955145118733
2026-06-25,smart-tv-c,TRUE,760,735,0.9671052631578947
2026-06-26,smart-tv-c,TRUE,713,693,0.9719495091164095
2026-06-27,smart-tv-c,TRUE,737,701,0.9511533242876526
2026-06-28,smart-tv-c,TRUE,733,700,0.9549795361527967
2026-06-29,smart-tv-c,TRUE,766,731,0.9543080939947781
2026-06-30,smart-tv-c,TRUE,758,737,0.9722955145118733
2026-07-01,smart-tv-c,TRUE,797,778,0.9761606022584692
2026-07-02,smart-tv-c,TRUE,725,701,0.9668965517241379
2026-07-03,smart-tv-c,TRUE,793,770,0.9709962168978562
2026-07-04,smart-tv-c,TRUE,752,718,0.9547872340425532
2026-07-05,smart-tv-c,TRUE,775,751,0.9690322580645161
2026-07-06,smart-tv-c,TRUE,759,736,0.9696969696969697
2026-07-07,smart-tv-c,TRUE,743,723,0.9730820995962315
2026-07-08,smart-tv-c,TRUE,790,759,0.9607594936708861
2026-07-09,smart-tv-c,TRUE,793,766,0.9659520807061791
2026-07-10,smart-tv-c,TRUE,729,701,0.9615912208504801
2026-07-11,smart-tv-c,TRUE,750,731,0.9746666666666667
2026-07-12,smart-tv-c,TRUE,744,722,0.9704301075268817
2026-07-13,smart-tv-c,TRUE,738,719,0.9742547425474255
2026-07-14,smart-tv-c,TRUE,786,760,0.9669211195928753
2026-07-15,smart-tv-c,TRUE,777,749,0.963963963963964
2026-07-16,smart-tv-c,TRUE,748,719,0.9612299465240641
2026-07-17,smart-tv-c,TRUE,748,726,0.9705882352941176
2026-07-18,smart-tv-c,TRUE,768,731,0.9518229166666666
2026-07-19,smart-tv-c,TRUE,728,705,0.9684065934065934
2026-07-20,smart-tv-c,TRUE,738,714,0.967479674796748
2026-07-21,smart-tv-c,TRUE,759,727,0.9578392621870883
2026-07-22,smart-tv-c,TRUE,771,743,0.9636835278858625
2026-07-23,smart-tv-c,TRUE,747,723,0.9678714859437751
2026-07-24,smart-tv-c,TRUE,739,714,0.9661705006765899
2026-07-25,smart-tv-c,TRUE,725,702,0.9682758620689655
2026-07-26,smart-tv-c,TRUE,737,714,0.9687924016282226
2026-07-27,smart-tv-c,TRUE,762,733,0.9619422572178478
2026-07-28,smart-tv-c,TRUE,742,719,0.9690026954177897
2026-07-29,smart-tv-c,TRUE,823,798,0.9696233292831106
2026-07-30,smart-tv-c,TRUE,793,771,0.9722572509457755
2026-07-31,smart-tv-c,TRUE,768,742,0.9661458333333334
2025-12-01,streaming-stick,FALSE,452,437,0.9668141592920354
2025-12-02,streaming-stick,FALSE,440,430,0.9772727272727273
2025-12-03,streaming-stick,FALSE,452,430,0.9513274336283186
2025-12-04,streaming-stick,FALSE,426,411,0.9647887323943662
2025-12-05,streaming-stick,FALSE,454,438,0.9647577092511013
2025-12-06,streaming-stick,FALSE,468,452,0.9658119658119658
2025-12-07,streaming-stick,FALSE,479,458,0.9561586638830898
2025-12-08,streaming-stick,FALSE,449,433,0.9643652561247216
2025-12-09,streaming-stick,FALSE,454,444,0.9779735682819384
2025-12-10,streaming-stick,FALSE,390,380,0.9743589743589743
2025-12-11,streaming-stick,FALSE,408,401,0.9828431372549019
2025-12-12,streaming-stick,FALSE,496,476,0.9596774193548387
2025-12-13,streaming-stick,FALSE,425,418,0.9835294117647059
2025-12-14,streaming-stick,FALSE,481,467,0.9708939708939709
2025-12-15,streaming-stick,FALSE,449,434,0.9665924276169265
2025-12-16,streaming-stick,FALSE,477,461,0.9664570230607966
2025-12-17,streaming-stick,FALSE,441,428,0.9705215419501134
2025-12-18,streaming-stick,FALSE,429,415,0.9673659673659674
2025-12-19,streaming-stick,FALSE,453,443,0.977924944812362
